Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
ybcW	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('ybcW', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
ybcW	confers no resistance to antibiotic	Metronidazole	0.2873328777	1	Tamae	2	0.2561280647	0.0312048130	[(('ybcW', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2561280647347978)]
ybcY	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ybcY', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ybdD	confers resistance to antibiotic	Nitrofurantoin	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('ybdD', 'confers no resistance to antibiotic', 'Nitrofurantoin'), ['Nichols', 'Soo'], 0.2185201862582775)]
ybdG	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ybdG', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ybdL	confers no resistance to antibiotic	Norfloxacin	0.1374133743	1	Shaw	2	0.1318146096	0.0055987646	[(('ybdL', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13181460964368608)]
ybdR	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('ybdR', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
ybeD	confers resistance to antibiotic	Ampicillin	0.5434609425	2	Tamae,Liu	5	0.4565390575	0.0869218849	[(('ybeD', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.45653905754696683)]
ybeD	confers no resistance to antibiotic	Fusidic acid	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ybeD', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2561280647347978)]
ybeD	confers no resistance to antibiotic	Gentamicins	0.5528662370	3	Nichols,Tamae,Youn	4	0.2561280647	0.2967381723	[(('ybeD', 'confers resistance to antibiotic', 'Gentamicins'), ['Liu'], 0.2561280647347978)]
ybeD	confers no resistance to antibiotic	Rifampin	0.7769851879	5	Nichols,Tamae,Soo,Youn,Shaw	6	0.2561280647	0.5208571231	[(('ybeD', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2561280647347978)]
ybeD	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ybeD', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
ybeD	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ybeD', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
ybeD	confers no resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('ybeD', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
ybeY	confers resistance to antibiotic	Ampicillin	0.5434609425	2	Tamae,Liu	5	0.4565390575	0.0869218849	[(('ybeY', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.45653905754696683)]
ybeY	confers no resistance to antibiotic	Erythromycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ybeY', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2561280647347978)]
ybeY	confers resistance to antibiotic	Metronidazole	0.2873328777	1	Tamae	2	0.2561280647	0.0312048130	[(('ybeY', 'confers no resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2561280647347978)]
ybeY	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ybeY', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ybeY	confers resistance to antibiotic	Rifampin	0.5434609425	2	Tamae,Liu	5	0.3559335605	0.1875273819	[(('ybeY', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.3559335605253733)]
ybeY	confers resistance to antibiotic	Spectinomycin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ybeY', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13181460964368608)]
ybeY	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ybeY', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
ybfB	confers no resistance to antibiotic	Ampicillin	0.6902796113	4	Nichols,Tamae,Youn,Shaw	5	0.2561280647	0.4341515465	[(('ybfB', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ybfC	confers no resistance to antibiotic	Nalidixic acid	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('ybfC', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13181460964368608)]
ybfD	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('ybfD', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
ybfE	confers no resistance to antibiotic	Ciprofloxacin	0.6301665191	3	Tamae,Liu,Soo	4	0.1318146096	0.4983519094	[(('ybfE', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13181460964368608)]
ybgA	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ybgA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ybgC	confers no resistance to antibiotic	Cefoxitin	0.4434391384	2	Liu,Girgis	3	0.1318146096	0.3116245287	[(('ybgC', 'confers resistance to antibiotic', 'Cefoxitin'), ['Nichols'], 0.13181460964368608)]
ybgC	confers resistance to antibiotic	Ciprofloxacin	0.5434609425	2	Tamae,Liu	4	0.2185201863	0.3249407562	[(('ybgC', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.2185201862582775)]
ybgC	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ybgC', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ybgC	confers no resistance to antibiotic	Rifampin	0.7769851879	5	Nichols,Tamae,Soo,Youn,Shaw	6	0.2561280647	0.5208571231	[(('ybgC', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2561280647347978)]
ybgC	confers no resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('ybgC', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
ybgD	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ybgD', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ybgF	confers resistance to antibiotic	Ampicillin	0.5434609425	2	Tamae,Liu	5	0.4565390575	0.0869218849	[(('ybgF', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.45653905754696683)]
ybgF	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('ybgF', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
ybgF	confers resistance to antibiotic	Cefoxitin	0.3879426744	2	Nichols,Liu	3	0.1873110736	0.2006316007	[(('ybgF', 'confers no resistance to antibiotic', 'Cefoxitin'), ['Girgis'], 0.18731107363618493)]
ybgF	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ybgF', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
ybgF	confers resistance to antibiotic	Ciprofloxacin	0.5434609425	2	Tamae,Liu	4	0.2185201863	0.3249407562	[(('ybgF', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.2185201862582775)]
ybgF	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('ybgF', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
ybgF	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ybgF', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ybgF	confers no resistance to antibiotic	Rifampin	0.7457803749	5	Nichols,Liu,Soo,Youn,Shaw	6	0.2873328777	0.4584474972	[(('ybgF', 'confers resistance to antibiotic', 'Rifampin'), ['Tamae'], 0.28733287771823535)]
ybgF	confers no resistance to antibiotic	Sulfamethoxazole	0.3898468144	2	Liu,Youn	3	0.2873328777	0.1025139366	[(('ybgF', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Tamae'], 0.28733287771823535)]
ybgF	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ybgF', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
ybgF	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ybgF', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
ybgF	confers resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('ybgF', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
ybgI	confers no resistance to antibiotic	Erythromycin	0.5301447150	3	Liu,Girgis,Soo	4	0.1318146096	0.3983301053	[(('ybgI', 'confers resistance to antibiotic', 'Erythromycin'), ['Nichols'], 0.13181460964368608)]
ybgQ	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ybgQ', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ybgS	confers no resistance to antibiotic	Nalidixic acid	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ybgS', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Girgis'], 0.18731107363618493)]
ybhI	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ybhI', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ybhN	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ybhN', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ybiP	confers no resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ybiP', 'confers resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
ybjJ	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('ybjJ', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ybjJ	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('ybjJ', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
ybjJ	confers no resistance to antibiotic	Ciprofloxacin	0.6395718136	4	Nichols,Tamae,Soo,Youn	5	0.2561280647	0.3834437489	[(('ybjJ', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Liu'], 0.2561280647347978)]
ybjJ	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('ybjJ', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
ybjJ	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ybjJ', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ybjJ	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ybjJ', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
ybjL	confers resistance to antibiotic	Metronidazole	0.2873328777	1	Tamae	2	0.2561280647	0.0312048130	[(('ybjL', 'confers no resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2561280647347978)]
ybjM	confers resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('ybjM', 'confers no resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
ybjN	confers no resistance to antibiotic	Ampicillin	0.8681853904	4	Tamae,Liu,Girgis,Shaw	5	0.1318146096	0.7363707807	[(('ybjN', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13181460964368608)]
ybjO	confers no resistance to antibiotic	Rifampin	0.7769851879	5	Nichols,Tamae,Soo,Youn,Shaw	6	0.2561280647	0.5208571231	[(('ybjO', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2561280647347978)]
ybjP	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ybjP', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ybjQ	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('ybjQ', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ybjQ	confers no resistance to antibiotic	Ciprofloxacin	0.6395718136	4	Nichols,Tamae,Soo,Youn	5	0.2561280647	0.3834437489	[(('ybjQ', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Liu'], 0.2561280647347978)]
ybjQ	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('ybjQ', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
ybjQ	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ybjQ', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ycaI	confers no resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('ycaI', 'confers resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
ycaM	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ycaM', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ycaN	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('ycaN', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
ycaN	confers no resistance to antibiotic	Tobramycin	0.4746482510	3	Nichols,Liu,Soo	4	0.1873110736	0.2873371774	[(('ycaN', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ycbC	confers no resistance to antibiotic	Ampicillin	0.8681853904	4	Tamae,Liu,Girgis,Shaw	5	0.1318146096	0.7363707807	[(('ycbC', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13181460964368608)]
ycbK	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('ycbK', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ycbK	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ycbK', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
ycdU	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ycdU', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
ycdZ	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ycdZ', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
yceD	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('yceD', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
yceD	confers resistance to antibiotic	Rifampin	0.5434609425	2	Tamae,Liu	5	0.3559335605	0.1875273819	[(('yceD', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.3559335605253733)]
yceD	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('yceD', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
yceD	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('yceD', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
yceI	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('yceI', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
yceJ	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('yceJ', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
yceK	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('yceK', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
yceK	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('yceK', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
yceK	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('yceK', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
yceK	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('yceK', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
ycfJ	confers no resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('ycfJ', 'confers resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
ycfT	confers no resistance to antibiotic	Ciprofloxacin	0.6301665191	3	Tamae,Liu,Soo	4	0.1318146096	0.4983519094	[(('ycfT', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13181460964368608)]
ycfT	confers no resistance to antibiotic	Streptomycin	0.2561280647	1	Liu	2	0.1873110736	0.0688169911	[(('ycfT', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18731107363618493)]
ycgZ	confers no resistance to antibiotic	Aztreonam	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('ycgZ', 'confers resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.0867055766145914)]
ychJ	confers no resistance to antibiotic	Ampicillin	0.8775906849	5	Nichols,Tamae,Girgis,Youn,Shaw	6	0.2561280647	0.6214626202	[(('ychJ', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2561280647347978)]
ychJ	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('ychJ', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
ychJ	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('ychJ', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
ychJ	confers resistance to antibiotic	Ciprofloxacin	0.6752755521	3	Nichols,Tamae,Liu	4	0.0867055766	0.5885699755	[(('ychJ', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Soo'], 0.0867055766145914)]
ychJ	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('ychJ', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
ychJ	confers no resistance to antibiotic	Nalidixic acid	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('ychJ', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13181460964368608)]
ychJ	confers resistance to antibiotic	Rifampin	0.5434609425	2	Tamae,Liu	5	0.3559335605	0.1875273819	[(('ychJ', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.3559335605253733)]
ychJ	confers resistance to antibiotic	Spiramycin	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('ychJ', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.0867055766145914)]
ychJ	confers no resistance to antibiotic	Sulfamonomethoxine	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('ychJ', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13181460964368608)]
ychJ	confers no resistance to antibiotic	Trimethoprim	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('ychJ', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13181460964368608)]
ychO	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('ychO', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
yciB	confers no resistance to antibiotic	Amikacin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('yciB', 'confers resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13181460964368608)]
yciB	confers no resistance to antibiotic	Bleomycin	0.1873110736	1	Girgis	2	0.1318146096	0.0554964640	[(('yciB', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13181460964368608)]
yciB	confers no resistance to antibiotic	Gentamicins	0.7307720161	3	Tamae,Liu,Girgis	4	0.1318146096	0.5989574064	[(('yciB', 'confers resistance to antibiotic', 'Gentamicins'), ['Nichols'], 0.13181460964368608)]
yciB	confers resistance to antibiotic	Puromycin	0.1318146096	1	Nichols	2	0.0867055766	0.0451090330	[(('yciB', 'confers no resistance to antibiotic', 'Puromycin'), ['Soo'], 0.0867055766145914)]
yciM	confers resistance to antibiotic	Ampicillin	0.5434609425	2	Tamae,Liu	5	0.4565390575	0.0869218849	[(('yciM', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.45653905754696683)]
yciM	confers resistance to antibiotic	Aztreonam	0.2561280647	1	Liu	3	0.2185201863	0.0376078785	[(('yciM', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.2185201862582775)]
yciM	confers no resistance to antibiotic	Cefoxitin	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('yciM', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2561280647347978)]
yciM	confers resistance to antibiotic	Chloramphenicol	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('yciM', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13181460964368608)]
yciM	confers resistance to antibiotic	Ciprofloxacin	0.5434609425	2	Tamae,Liu	4	0.2185201863	0.3249407562	[(('yciM', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.2185201862582775)]
yciM	confers resistance to antibiotic	Enoxacin	0.2561280647	1	Liu	2	0.0867055766	0.1694224881	[(('yciM', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.0867055766145914)]
yciM	confers no resistance to antibiotic	Erythromycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('yciM', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2561280647347978)]
yciM	confers no resistance to antibiotic	Fusidic acid	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('yciM', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2561280647347978)]
yciM	confers resistance to antibiotic	Gentamicins	0.5434609425	2	Tamae,Liu	4	0.3191256833	0.2243352592	[(('yciM', 'confers no resistance to antibiotic', 'Gentamicins'), ['Nichols', 'Girgis'], 0.319125683279871)]
yciM	confers no resistance to antibiotic	Nitrofurantoin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('yciM', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2561280647347978)]
yciM	confers resistance to antibiotic	Rifampin	0.5434609425	2	Tamae,Liu	5	0.3559335605	0.1875273819	[(('yciM', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.3559335605253733)]
yciM	confers resistance to antibiotic	Spectinomycin	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('yciM', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13181460964368608)]
yciM	confers no resistance to antibiotic	Tetracycline	0.3191256833	2	Nichols,Girgis	3	0.2561280647	0.0629976185	[(('yciM', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2561280647347978)]
yciM	confers no resistance to antibiotic	Tobramycin	0.4058312599	3	Nichols,Girgis,Soo	4	0.2561280647	0.1497031952	[(('yciM', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2561280647347978)]
yciM	confers resistance to antibiotic	Triclosan	0.2561280647	1	Liu	2	0.1318146096	0.1243134551	[(('yciM', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13181460964368608)]
yciM	confers resistance to antibiotic	Vancomycin	0.5434609425	2	Tamae,Liu	3	0.1318146096	0.4116463328	[(('yciM', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13181460964368608)]
yciN	confers no resistance to antibiotic	Sulfamonomethoxine	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('yciN', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13181460964368608)]
yciN	confers no resistance to antibiotic	Trimethoprim	0.2740166503	2	Girgis,Soo	3	0.1318146096	0.1422020406	[(('yciN', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13181460964368608)]
yciQ	confers no resistance to antibiotic	Tobramycin	0.2185201863	2	Nichols,Soo	3	0.1873110736	0.0312091126	[(('yciQ', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18731107363618493)]
