Subject	Predicate	Object	Belief	Source size	Sources	Total source size	Mean belief of conflicting tuples	Belief difference	Conflicting tuple info
ychJ	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('ychJ', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
ychJ	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('ychJ', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
ychJ	confers resistance to antibiotic	Ciprofloxacin	0.6752639151	3	Nichols,Tamae,Liu	4	0.0867810258	0.5884828893	[(('ychJ', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Soo'], 0.08678102576311139)]
ychJ	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('ychJ', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
ychJ	confers no resistance to antibiotic	Nalidixic acid	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('ychJ', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13188721148439436)]
ychJ	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('ychJ', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
ychJ	confers resistance to antibiotic	Spiramycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('ychJ', 'confers no resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.08678102576311139)]
ychJ	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('ychJ', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
ychJ	confers no resistance to antibiotic	Trimethoprim	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('ychJ', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13188721148439436)]
ychO	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ychO', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
yciB	confers no resistance to antibiotic	Amikacin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('yciB', 'confers resistance to antibiotic', 'Amikacin'), ['Nichols'], 0.13188721148439436)]
yciB	confers no resistance to antibiotic	Bleomycin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('yciB', 'confers resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13188721148439436)]
yciB	confers no resistance to antibiotic	Gentamicins	0.7308325634	3	Tamae,Liu,Girgis	4	0.1318872115	0.5989453519	[(('yciB', 'confers resistance to antibiotic', 'Gentamicins'), ['Nichols'], 0.13188721148439436)]
yciB	confers resistance to antibiotic	Puromycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('yciB', 'confers no resistance to antibiotic', 'Puromycin'), ['Soo'], 0.08678102576311139)]
yciM	confers resistance to antibiotic	Ampicillin	0.5433767036	2	Tamae,Liu	5	0.4566232964	0.0867534072	[(('yciM', 'confers no resistance to antibiotic', 'Ampicillin'), ['Nichols', 'Girgis', 'Shaw'], 0.4566232963762894)]
yciM	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('yciM', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
yciM	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('yciM', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
yciM	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('yciM', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
yciM	confers resistance to antibiotic	Ciprofloxacin	0.5433767036	2	Tamae,Liu	4	0.2186682372	0.3247084664	[(('yciM', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.21866823724750575)]
yciM	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('yciM', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
yciM	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('yciM', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
yciM	confers no resistance to antibiotic	Fusidic acid	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('yciM', 'confers resistance to antibiotic', 'Fusidic acid'), ['Liu'], 0.2562972459573383)]
yciM	confers resistance to antibiotic	Gentamicins	0.5433767036	2	Tamae,Liu	4	0.3193430713	0.2240336323	[(('yciM', 'confers no resistance to antibiotic', 'Gentamicins'), ['Nichols', 'Girgis'], 0.3193430712819397)]
yciM	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('yciM', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
yciM	confers resistance to antibiotic	Rifampin	0.5433767036	2	Tamae,Liu	5	0.3559484623	0.1874282413	[(('yciM', 'confers no resistance to antibiotic', 'Rifampin'), ['Nichols', 'Soo', 'Shaw'], 0.35594846234185545)]
yciM	confers resistance to antibiotic	Spectinomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('yciM', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13188721148439436)]
yciM	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('yciM', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
yciM	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('yciM', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
yciM	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('yciM', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
yciM	confers resistance to antibiotic	Vancomycin	0.5433767036	2	Tamae,Liu	3	0.1318872115	0.4114894921	[(('yciM', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
yciN	confers no resistance to antibiotic	Sulfamonomethoxine	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('yciN', 'confers resistance to antibiotic', 'Sulfamonomethoxine'), ['Nichols'], 0.13188721148439436)]
yciN	confers no resistance to antibiotic	Trimethoprim	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('yciN', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13188721148439436)]
yciQ	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('yciQ', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
yciS	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('yciS', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
yciT	confers no resistance to antibiotic	Ampicillin	0.4566232964	3	Nichols,Girgis,Shaw	4	0.2562972460	0.2003260504	[(('yciT', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
yciT	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('yciT', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
yciT	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('yciT', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
yciT	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('yciT', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
yciT	confers resistance to antibiotic	Ciprofloxacin	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('yciT', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.21866823724750575)]
yciT	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('yciT', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
yciT	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('yciT', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
yciT	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('yciT', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
yciT	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('yciT', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
yciT	confers resistance to antibiotic	Spectinomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('yciT', 'confers no resistance to antibiotic', 'Spectinomycin'), ['Nichols'], 0.13188721148439436)]
yciT	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('yciT', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
yciT	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('yciT', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
yciT	confers no resistance to antibiotic	Vancomycin	0.4189666692	2	Nichols,Tamae	3	0.2562972460	0.1626694232	[(('yciT', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2562972459573383)]
ycjG	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('ycjG', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
ycjG	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('ycjG', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
ycjG	confers no resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('ycjG', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
ycjG	confers no resistance to antibiotic	Tobramycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('ycjG', 'confers resistance to antibiotic', 'Tobramycin'), ['Liu'], 0.2562972459573383)]
ycjM	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ycjM', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ycjU	confers no resistance to antibiotic	Ampicillin	0.4566232964	3	Nichols,Girgis,Shaw	4	0.2562972460	0.2003260504	[(('ycjU', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
ycjU	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('ycjU', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
ycjU	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('ycjU', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
ycjU	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('ycjU', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
ycjU	confers resistance to antibiotic	Ciprofloxacin	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('ycjU', 'confers no resistance to antibiotic', 'Ciprofloxacin'), ['Nichols', 'Soo'], 0.21866823724750575)]
ycjU	confers resistance to antibiotic	Enoxacin	0.2562972460	1	Liu	2	0.0867810258	0.1695162202	[(('ycjU', 'confers no resistance to antibiotic', 'Enoxacin'), ['Soo'], 0.08678102576311139)]
ycjU	confers no resistance to antibiotic	Erythromycin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('ycjU', 'confers resistance to antibiotic', 'Erythromycin'), ['Liu'], 0.2562972459573383)]
ycjU	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('ycjU', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
ycjU	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('ycjU', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
ycjU	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('ycjU', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
ycjU	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('ycjU', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
ycjU	confers resistance to antibiotic	Vancomycin	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('ycjU', 'confers no resistance to antibiotic', 'Vancomycin'), ['Nichols'], 0.13188721148439436)]
ycjW	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ycjW', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydaN	confers no resistance to antibiotic	Trimethoprim	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('ydaN', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13188721148439436)]
ydaT	confers no resistance to antibiotic	Ciprofloxacin	0.6301577294	3	Tamae,Liu,Soo	4	0.1318872115	0.4982705179	[(('ydaT', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13188721148439436)]
ydaY	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydaY', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydbC	confers no resistance to antibiotic	Trimethoprim	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('ydbC', 'confers resistance to antibiotic', 'Trimethoprim'), ['Nichols'], 0.13188721148439436)]
ydbD	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('ydbD', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
ydbD	confers no resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('ydbD', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
ydbD	confers no resistance to antibiotic	Tobramycin	0.4749654832	3	Nichols,Liu,Soo	4	0.1874558598	0.2875096234	[(('ydbD', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydcA	confers resistance to antibiotic	Aztreonam	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('ydcA', 'confers no resistance to antibiotic', 'Aztreonam'), ['Soo'], 0.08678102576311139)]
ydcH	confers no resistance to antibiotic	Ciprofloxacin	0.6301577294	3	Tamae,Liu,Soo	4	0.1318872115	0.4982705179	[(('ydcH', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13188721148439436)]
ydcS	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('ydcS', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
ydcS	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('ydcS', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
ydcS	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('ydcS', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
ydcS	confers resistance to antibiotic	Chloramphenicol	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('ydcS', 'confers no resistance to antibiotic', 'Chloramphenicol'), ['Nichols'], 0.13188721148439436)]
ydcS	confers no resistance to antibiotic	Ciprofloxacin	0.5057476949	3	Nichols,Tamae,Soo	4	0.2562972460	0.2494504490	[(('ydcS', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Liu'], 0.2562972459573383)]
ydcS	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('ydcS', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
ydcS	confers resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('ydcS', 'confers no resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
ydcS	confers no resistance to antibiotic	Vancomycin	0.4189666692	2	Nichols,Tamae	3	0.2562972460	0.1626694232	[(('ydcS', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2562972459573383)]
ydcX	confers no resistance to antibiotic	Cefoxitin	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('ydcX', 'confers resistance to antibiotic', 'Cefoxitin'), ['Liu'], 0.2562972459573383)]
ydcX	confers no resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('ydcX', 'confers resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
ydcX	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('ydcX', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
ydcX	confers no resistance to antibiotic	Tetracycline	0.3193430713	2	Nichols,Girgis	3	0.2562972460	0.0630458253	[(('ydcX', 'confers resistance to antibiotic', 'Tetracycline'), ['Liu'], 0.2562972459573383)]
ydcY	confers no resistance to antibiotic	Ampicillin	0.8681127885	4	Tamae,Liu,Girgis,Shaw	5	0.1318872115	0.7362255770	[(('ydcY', 'confers resistance to antibiotic', 'Ampicillin'), ['Nichols'], 0.13188721148439436)]
yddA	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('yddA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
yddB	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('yddB', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
yddG	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('yddG', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
yddH	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('yddH', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
yddK	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('yddK', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
yddK	confers no resistance to antibiotic	Sulfamethoxazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('yddK', 'confers resistance to antibiotic', 'Sulfamethoxazole'), ['Liu'], 0.2562972459573383)]
yddW	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('yddW', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydeA	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydeA', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydeK	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydeK', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydfE	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydfE', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydfH	confers no resistance to antibiotic	Rifampin	0.6430279200	4	Nichols,Tamae,Soo,Shaw	5	0.2562972460	0.3867306741	[(('ydfH', 'confers resistance to antibiotic', 'Rifampin'), ['Liu'], 0.2562972459573383)]
ydfP	confers resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('ydfP', 'confers no resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
ydfP	confers no resistance to antibiotic	Vancomycin	0.3881844574	2	Nichols,Liu	3	0.2870794577	0.1011049998	[(('ydfP', 'confers resistance to antibiotic', 'Vancomycin'), ['Tamae'], 0.2870794576663721)]
ydfW	confers no resistance to antibiotic	Ciprofloxacin	0.6301577294	3	Tamae,Liu,Soo	4	0.1318872115	0.4982705179	[(('ydfW', 'confers resistance to antibiotic', 'Ciprofloxacin'), ['Nichols'], 0.13188721148439436)]
ydfW	confers no resistance to antibiotic	Erythromycin	0.3881844574	2	Nichols,Liu	3	0.0867810258	0.3014034317	[(('ydfW', 'confers resistance to antibiotic', 'Erythromycin'), ['Soo'], 0.08678102576311139)]
ydfW	confers no resistance to antibiotic	Spiramycin	0.1318872115	1	Nichols	2	0.0867810258	0.0451061857	[(('ydfW', 'confers resistance to antibiotic', 'Spiramycin'), ['Soo'], 0.08678102576311139)]
ydgD	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('ydgD', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
ydgD	confers no resistance to antibiotic	Norfloxacin	0.1372802251	1	Shaw	2	0.1318872115	0.0053930136	[(('ydgD', 'confers resistance to antibiotic', 'Norfloxacin'), ['Nichols'], 0.13188721148439436)]
ydgD	confers no resistance to antibiotic	Tobramycin	0.4749654832	3	Nichols,Liu,Soo	4	0.1874558598	0.2875096234	[(('ydgD', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydgH	confers no resistance to antibiotic	Nalidixic acid	0.2742368856	2	Girgis,Soo	3	0.1318872115	0.1423496741	[(('ydgH', 'confers resistance to antibiotic', 'Nalidixic acid'), ['Nichols'], 0.13188721148439436)]
ydgH	confers no resistance to antibiotic	Triclosan	0.2562972460	1	Liu	2	0.1318872115	0.1244100345	[(('ydgH', 'confers resistance to antibiotic', 'Triclosan'), ['Nichols'], 0.13188721148439436)]
ydgK	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('ydgK', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
ydgK	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydgK', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydhB	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('ydhB', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
ydhB	confers no resistance to antibiotic	Nitrofurantoin	0.4061240970	3	Nichols,Girgis,Soo	4	0.2562972460	0.1498268511	[(('ydhB', 'confers resistance to antibiotic', 'Nitrofurantoin'), ['Liu'], 0.2562972459573383)]
ydhS	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydhS', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydhT	confers no resistance to antibiotic	Ampicillin	0.7437027540	4	Nichols,Tamae,Girgis,Shaw	5	0.2562972460	0.4874055081	[(('ydhT', 'confers resistance to antibiotic', 'Ampicillin'), ['Liu'], 0.2562972459573383)]
ydhT	confers resistance to antibiotic	Aztreonam	0.2562972460	1	Liu	3	0.2186682372	0.0376290087	[(('ydhT', 'confers no resistance to antibiotic', 'Aztreonam'), ['Nichols', 'Soo'], 0.21866823724750575)]
ydhT	confers resistance to antibiotic	Metronidazole	0.2870794577	1	Tamae	2	0.2562972460	0.0307822117	[(('ydhT', 'confers no resistance to antibiotic', 'Metronidazole'), ['Liu'], 0.2562972459573383)]
ydhT	confers no resistance to antibiotic	Vancomycin	0.4189666692	2	Nichols,Tamae	3	0.2562972460	0.1626694232	[(('ydhT', 'confers resistance to antibiotic', 'Vancomycin'), ['Liu'], 0.2562972459573383)]
ydhV	confers resistance to antibiotic	Bleomycin	0.1874558598	1	Girgis	2	0.1318872115	0.0555686483	[(('ydhV', 'confers no resistance to antibiotic', 'Bleomycin'), ['Nichols'], 0.13188721148439436)]
ydhV	confers no resistance to antibiotic	Streptomycin	0.2562972460	1	Liu	2	0.1874558598	0.0688413862	[(('ydhV', 'confers resistance to antibiotic', 'Streptomycin'), ['Girgis'], 0.18745585979754537)]
ydhY	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydhY', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydhZ	confers no resistance to antibiotic	Rifampin	0.7674379545	4	Tamae,Liu,Soo,Shaw	5	0.1318872115	0.6355507430	[(('ydhZ', 'confers resistance to antibiotic', 'Rifampin'), ['Nichols'], 0.13188721148439436)]
ydiF	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydiF', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydiM	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydiM', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
ydiN	confers no resistance to antibiotic	Tobramycin	0.2186682372	2	Nichols,Soo	3	0.1874558598	0.0312123774	[(('ydiN', 'confers resistance to antibiotic', 'Tobramycin'), ['Girgis'], 0.18745585979754537)]
