Entity	Relation	Value	Iteration of Promotion	Probability	Source	Candidate Source
yigL	generalizations	object		0.2		
ycbT	generalizations	object		0.2		
rhaT	generalizations	object		0.2		
flhE	generalizations	object		0.2		
cysP	generalizations	object		0.2		
insI-2	generalizations	object		0.2		
ychA	generalizations	object		0.2		
aspS	generalizations	object		0.2		
aidB	generalizations	object		0.2		
arsR	generalizations	object		0.2		
cobS	generalizations	object		0.2		
cls	generalizations	object		0.2		
yibF	generalizations	object		0.2		
mdtN	generalizations	object		0.2		
pfkA	generalizations	object		0.2		
lolB	generalizations	object		0.2		
fsaB	generalizations	object		0.2		
relE	generalizations	object		0.2		
nrfB	generalizations	object		0.2		
yafV	generalizations	object		0.2		
gspE	generalizations	object		0.2		
ydhZ	generalizations	object		0.2		
rutB	generalizations	object		0.2		
gltJ	generalizations	object		0.2		
sfmA	generalizations	object		0.2		
dsdA	generalizations	object		0.2		
ydaT	generalizations	object		0.2		
efp	generalizations	object		0.2		
carB	generalizations	object		0.2		
ksgA	generalizations	object		0.2		
appB	generalizations	object		0.2		
wecH	generalizations	object		0.2		
metC	generalizations	object		0.2		
matC	generalizations	object		0.2		
purU	generalizations	object		0.2		
glcD	generalizations	object		0.2		
hcaD	generalizations	object		0.2		
mreB	generalizations	object		0.2		
yehK	generalizations	object		0.2		
ycfM	generalizations	object		0.2		
obgE	generalizations	object		0.2		
dmsB	generalizations	object		0.2		
atpE	generalizations	object		0.2		
yegR	generalizations	object		0.2		
yagP	generalizations	object		0.2		
mdoD	generalizations	object		0.2		
baeR	generalizations	object		0.2		
ybhJ	generalizations	object		0.2		
fliO	generalizations	object		0.2		
insA-6	generalizations	object		0.2		
pitB	generalizations	object		0.2		
ybjT	generalizations	object		0.2		
argS	generalizations	object		0.2		
yghQ	generalizations	object		0.2		
dcuD	generalizations	object		0.2		
mmuP	generalizations	object		0.2		
ybdR	generalizations	object		0.2		
tauA	generalizations	object		0.2		
frlA	generalizations	object		0.2		
yjjU	generalizations	object		0.2		
ybjO	generalizations	object		0.2		
ilvD	generalizations	object		0.2		
fadH	generalizations	object		0.2		
ogt	generalizations	object		0.2		
yfcA	generalizations	object		0.2		
yfbB	generalizations	object		0.2		
mtlR	generalizations	object		0.2		
yihY	generalizations	object		0.2		
trmI	generalizations	object		0.2		
pgm	generalizations	object		0.2		
cdh	generalizations	object		0.2		
sbmC	generalizations	object		0.2		
ybhH	generalizations	object		0.2		
uxuB	generalizations	object		0.2		
mdtE	generalizations	object		0.2		
insH-7	generalizations	object		0.2		
rffM	generalizations	object		0.2		
yibI	generalizations	object		0.2		
upp	generalizations	object		0.2		
zraR	generalizations	object		0.2		
ybiS	generalizations	object		0.2		
rffG	generalizations	object		0.2		
paaA	generalizations	object		0.2		
degP	generalizations	object		0.2		
cbrB	generalizations	object		0.2		
rnb	generalizations	object		0.2		
dusC	generalizations	object		0.2		
yigB	generalizations	object		0.2		
ldrA	generalizations	object		0.2		
hisF	generalizations	object		0.2		
yfjL	generalizations	object		0.2		
bioD	generalizations	object		0.2		
zwf	generalizations	object		0.2		
fcl	generalizations	object		0.2		
fliP	generalizations	object		0.2		
hokA	generalizations	object		0.2		
nmpC	generalizations	object		0.2		
ppdB	generalizations	object		0.2		
cysB	generalizations	object		0.2		
insC-4	generalizations	object		0.2		
umuD	generalizations	object		0.2		
yaiI	generalizations	object		0.2		
gudP	generalizations	object		0.2		
glpA	generalizations	object		0.2		
yfcL	generalizations	object		0.2		
yeiL	generalizations	object		0.2		
hyfD	generalizations	object		0.2		
yjhZ	generalizations	object		0.2		
gloA	generalizations	object		0.2		
nac	generalizations	object		0.2		
ynfG	generalizations	object		0.2		
pyrD	generalizations	object		0.2		
ycdO	generalizations	object		0.2		
tatA	generalizations	object		0.2		
rpsO	generalizations	object		0.2		
serA	generalizations	object		0.2		
yffP	generalizations	object		0.2		
ybfK	generalizations	object		0.2		
paaH	generalizations	object		0.2		
zapA	generalizations	object		0.2		
ytfF	generalizations	object		0.2		
yjiM	generalizations	object		0.2		
narL	generalizations	object		0.2		
ybiO	generalizations	object		0.2		
hflC	generalizations	object		0.2		
psiE	generalizations	object		0.2		
yedD	generalizations	object		0.2		
cbl	generalizations	object		0.2		
ybcM	generalizations	object		0.2		
ygeO	generalizations	object		0.2		
ynjA	generalizations	object		0.2		
cvpA	generalizations	object		0.2		
eutN	generalizations	object		0.2		
idnD	generalizations	object		0.2		
cpdB	generalizations	object		0.2		
ygfS	generalizations	object		0.2		
ybaE	generalizations	object		0.2		
ilvY	generalizations	object		0.2		
uxaC	generalizations	object		0.2		
nudB	generalizations	object		0.2		
fkpB	generalizations	object		0.2		
ydfP	generalizations	object		0.2		
rplB	generalizations	object		0.2		
hrpB	generalizations	object		0.2		
araD	generalizations	object		0.2		
priA	generalizations	object		0.2		
panF	generalizations	object		0.2		
rhlE	generalizations	object		0.2		
rseA	generalizations	object		0.2		
yadN	generalizations	object		0.2		
cyoC	generalizations	object		0.2		
ydaE	generalizations	object		0.2		
malG	generalizations	object		0.2		
yjbJ	generalizations	object		0.2		
fliK	generalizations	object		0.2		
yafX	generalizations	object		0.2		
potC	generalizations	object		0.2		
ydfA	generalizations	object		0.2		
ydaF	generalizations	object		0.2		
osmF	generalizations	object		0.2		
mdtL	generalizations	object		0.2		
ydhV	generalizations	object		0.2		
dcuC	generalizations	object		0.2		
folK	generalizations	object		0.2		
aroB	generalizations	object		0.2		
minE	generalizations	object		0.2		
lacY	generalizations	object		0.2		
trpR	generalizations	object		0.2		
argA	generalizations	object		0.2		
hybA	generalizations	object		0.2		
dnaK	generalizations	object		0.2		
ulaA	generalizations	object		0.2		
nuoJ	generalizations	object		0.2		
hycA	generalizations	object		0.2		
sscR	generalizations	object		0.2		
usg	generalizations	object		0.2		
phr	generalizations	object		0.2		
hisI	generalizations	object		0.2		
ilvN	generalizations	object		0.2		
eutH	generalizations	object		0.2		
yneE	generalizations	object		0.2		
mazG	generalizations	object		0.2		
rpsP	generalizations	object		0.2		
secY	generalizations	object		0.2		
ydgJ	generalizations	object		0.2		
dbpA	generalizations	object		0.2		
selA	generalizations	object		0.2		
yaaA	generalizations	object		0.2		
sohA	generalizations	object		0.2		
yedV	generalizations	object		0.2		
ileS	generalizations	object		0.2		
rnhA	generalizations	object		0.2		
csrA	generalizations	object		0.2		
hcaT	generalizations	object		0.2		
parC	generalizations	object		0.2		
rpsB	generalizations	object		0.2		
bioC	generalizations	object		0.2		
ychJ	generalizations	object		0.2		
nikB	generalizations	object		0.2		
chiA	generalizations	object		0.2		
atpA	generalizations	object		0.2		
rtcR	generalizations	object		0.2		
hdeD	generalizations	object		0.2		
yidF	generalizations	object		0.2		
yfhG	generalizations	object		0.2		
pepB	generalizations	object		0.2		
recR	generalizations	object		0.2		
gadA	generalizations	object		0.2		
ttcA	generalizations	object		0.2		
purE	generalizations	object		0.2		
caiB	generalizations	object		0.2		
gfcA	generalizations	object		0.2		
yfjF	generalizations	object		0.2		
nirD	generalizations	object		0.2		
yiaD	generalizations	object		0.2		
ydiN	generalizations	object		0.2		
gadF	generalizations	object		0.2		
yagN	generalizations	object		0.2		
yfdL	generalizations	object		0.2		
truC	generalizations	object		0.2		
yjgK	generalizations	object		0.2		
tfaX	generalizations	object		0.2		
rof	generalizations	object		0.2		
rffD	generalizations	object		0.2		
yggI	generalizations	object		0.2		
glcG	generalizations	object		0.2		
yfcH	generalizations	object		0.2		
yjiT	generalizations	object		0.2		
glmS	generalizations	object		0.2		
creC	generalizations	object		0.2		
prpD	generalizations	object		0.2		
yghW	generalizations	object		0.2		
glxK	generalizations	object		0.2		
lsrG	generalizations	object		0.2		
trpE	generalizations	object		0.2		
yigI	generalizations	object		0.2		
cnu	generalizations	object		0.2		
rimM	generalizations	object		0.2		
dusB	generalizations	object		0.2		
eaeH	generalizations	object		0.2		
yddA	generalizations	object		0.2		
cho	generalizations	object		0.2		
yeaK	generalizations	object		0.2		
cysG	generalizations	object		0.2		
greA	generalizations	object		0.2		
gpp	generalizations	object		0.2		
ygeY	generalizations	object		0.2		
mdoG	generalizations	object		0.2		
gyrA	generalizations	object		0.2		
ygjD	generalizations	object		0.2		
prmB	generalizations	object		0.2		
rssB	generalizations	object		0.2		
nudI	generalizations	object		0.2		
rihA	generalizations	object		0.2		
livG	generalizations	object		0.2		
cspD	generalizations	object		0.2		
ycgI	generalizations	object		0.2		
phnD	generalizations	object		0.2		
cmk	generalizations	object		0.2		
pyrL	generalizations	object		0.2		
ynfD	generalizations	object		0.2		
talA	generalizations	object		0.2		
yfgL	generalizations	object		0.2		
insD-5	generalizations	object		0.2		
yaiP	generalizations	object		0.2		
yaaI	generalizations	object		0.2		
yehX	generalizations	object		0.2		
rpmH	generalizations	object		0.2		
alkB	generalizations	object		0.2		
yciA	generalizations	object		0.2		
ydcY	generalizations	object		0.2		
yhfL	generalizations	object		0.2		
wcaB	generalizations	object		0.2		
rfaJ	generalizations	object		0.2		
cobC	generalizations	object		0.2		
frlD	generalizations	object		0.2		
hsdS	generalizations	object		0.2		
gpt	generalizations	object		0.2		
argE	generalizations	object		0.2		
sdhC	generalizations	object		0.2		
gspM	generalizations	object		0.2		
maoC	generalizations	object		0.2		
fnr	generalizations	object		0.2		
yghX	generalizations	object		0.2		
metB	generalizations	object		0.2		
hupB	generalizations	object		0.2		
cdd	generalizations	object		0.2		
yeaD	generalizations	object		0.2		
yheU	generalizations	object		0.2		
plsX	generalizations	object		0.2		
poxB	generalizations	object		0.2		
idnR	generalizations	object		0.2		
yjjJ	generalizations	object		0.2		
yffM	generalizations	object		0.2		
yjiV	generalizations	object		0.2		
lsrB	generalizations	object		0.2		
moaB	generalizations	object		0.2		
exuR	generalizations	object		0.2		
kdpC	generalizations	object		0.2		
ycjS	generalizations	object		0.2		
frsA	generalizations	object		0.2		
rplI	generalizations	object		0.2		
lrhA	generalizations	object		0.2		
deoD	generalizations	object		0.2		
fixX	generalizations	object		0.2		
artI	generalizations	object		0.2		
mrp	generalizations	object		0.2		
yfbV	generalizations	object		0.2		
ypdB	generalizations	object		0.2		
yeaZ	generalizations	object		0.2		
csiD	generalizations	object		0.2		
ribB	generalizations	object		0.2		
folD	generalizations	object		0.2		
ydiK	generalizations	object		0.2		
yehW	generalizations	object		0.2		
ypdE	generalizations	object		0.2		
rihB	generalizations	object		0.2		
tfaQ	generalizations	object		0.2		
yfdQ	generalizations	object		0.2		
proV	generalizations	object		0.2		
ulaB	generalizations	object		0.2		
yeiG	generalizations	object		0.2		
yfeK	generalizations	object		0.2		
rplP	generalizations	object		0.2		
yiiX	generalizations	object		0.2		
ybiV	generalizations	object		0.2		
hisD	generalizations	object		0.2		
insA-5	generalizations	object		0.2		
ybfO	generalizations	object		0.2		
blc	generalizations	object		0.2		
rpsG	generalizations	object		0.2		
insD-6	generalizations	object		0.2		
yjjQ	generalizations	object		0.2		
phnH	generalizations	object		0.2		
tyrB	generalizations	object		0.2		
potI	generalizations	object		0.2		
tyrP	generalizations	object		0.2		
ribA	generalizations	object		0.2		
ltaE	generalizations	object		0.2		
yfaL	generalizations	object		0.2		
insB-6	generalizations	object		0.2		
ribE	generalizations	object		0.2		
rbsA	generalizations	object		0.2		
ygeQ	generalizations	object		0.2		
yraN	generalizations	object		0.2		
yhbP	generalizations	object		0.2		
queF	generalizations	object		0.2		
nuoB	generalizations	object		0.2		
tyrR	generalizations	object		0.2		
hemG	generalizations	object		0.2		
dinG	generalizations	object		0.2		
bglH	generalizations	object		0.2		
sdiA	generalizations	object		0.2		
inaA	generalizations	object		0.2		
ssuC	generalizations	object		0.2		
bacA	generalizations	object		0.2		
ygbA	generalizations	object		0.2		
yaeT	generalizations	object		0.2		
ynfB	generalizations	object		0.2		
fusA	generalizations	object		0.2		
agaW	generalizations	object		0.2		
dgt	generalizations	object		0.2		
ytfB	generalizations	object		0.2		
yncG	generalizations	object		0.2		
yebB	generalizations	object		0.2		
ynfK	generalizations	object		0.2		
ybhC	generalizations	object		0.2		
fecR	generalizations	object		0.2		
fhlA	generalizations	object		0.2		
lipA	generalizations	object		0.2		
tolC	generalizations	object		0.2		
queC	generalizations	object		0.2		
cysC	generalizations	object		0.2		
ydcS	generalizations	object		0.2		
purL	generalizations	object		0.2		
ynbC	generalizations	object		0.2		
yfgM	generalizations	object		0.2		
yjfI	generalizations	object		0.2		
cytR	generalizations	object		0.2		
mutS	generalizations	object		0.2		
rob	generalizations	object		0.2		
mdtJ	generalizations	object		0.2		
yadB	generalizations	object		0.2		
ygiS	generalizations	object		0.2		
ascF	generalizations	object		0.2		
ptrA	generalizations	object		0.2		
tnaC	generalizations	object		0.2		
eutP	generalizations	object		0.2		
cusB	generalizations	object		0.2		
pflD	generalizations	object		0.2		
ulaR	generalizations	object		0.2		
yiiS	generalizations	object		0.2		
yeiP	generalizations	object		0.2		
ydiF	generalizations	object		0.2		
ilvC	generalizations	object		0.2		
yciZ	generalizations	object		0.2		
lon	generalizations	object		0.2		
dgoD	generalizations	object		0.2		
bcsF	generalizations	object		0.2		
ycdZ	generalizations	object		0.2		
yahL	generalizations	object		0.2		
hisS	generalizations	object		0.2		
yjcH	generalizations	object		0.2		
gmm	generalizations	object		0.2		
deoA	generalizations	object		0.2		
rarD	generalizations	object		0.2		
yebW	generalizations	object		0.2		
glpD	generalizations	object		0.2		
yagT	generalizations	object		0.2		
astB	generalizations	object		0.2		
yciI	generalizations	object		0.2		
yjaA	generalizations	object		0.2		
yihT	generalizations	object		0.2		
ygaM	generalizations	object		0.2		
yodB	generalizations	object		0.2		
feoC	generalizations	object		0.2		
rsgA	generalizations	object		0.2		
ygjP	generalizations	object		0.2		
yagJ	generalizations	object		0.2		
malF	generalizations	object		0.2		
mrdB	generalizations	object		0.2		
fepE	generalizations	object		0.2		
hcr	generalizations	object		0.2		
lpxH	generalizations	object		0.2		
clpP	generalizations	object		0.2		
speD	generalizations	object		0.2		
yjfK	generalizations	object		0.2		
yjbE	generalizations	object		0.2		
nrdD	generalizations	object		0.2		
ispE	generalizations	object		0.2		
yidE	generalizations	object		0.2		
dsdX	generalizations	object		0.2		
atoC	generalizations	object		0.2		
yhjJ	generalizations	object		0.2		
dacC	generalizations	object		0.2		
gltX	generalizations	object		0.2		
yhjX	generalizations	object		0.2		
rsmB	generalizations	object		0.2		
yagH	generalizations	object		0.2		
ydaU	generalizations	object		0.2		
iscA	generalizations	object		0.2		
motA	generalizations	object		0.2		
hinT	generalizations	object		0.2		
rfaQ	generalizations	object		0.2		
tsf	generalizations	object		0.2		
proL	generalizations	object		0.2		
topB	generalizations	object		0.2		
frwD	generalizations	object		0.2		
ygeK	generalizations	object		0.2		
mltC	generalizations	object		0.2		
galS	generalizations	object		0.2		
ydfO	generalizations	object		0.2		
pstA	generalizations	object		0.2		
dcrB	generalizations	object		0.2		
yrbC	generalizations	object		0.2		
uup	generalizations	object		0.2		
ydaV	generalizations	object		0.2		
yfdF	generalizations	object		0.2		
ushA	generalizations	object		0.2		
frvR	generalizations	object		0.2		
wcaI	generalizations	object		0.2		
pgl	generalizations	object		0.2		
yajQ	generalizations	object		0.2		
yncH	generalizations	object		0.2		
ydeO	generalizations	object		0.2		
ybiY	generalizations	object		0.2		
etp	generalizations	object		0.2		
yhcN	generalizations	object		0.2		
rbsR	generalizations	object		0.2		
ybgT	generalizations	object		0.2		
rpsJ	generalizations	object		0.2		
tatB	generalizations	object		0.2		
rhaB	generalizations	object		0.2		
rhsB	generalizations	object		0.2		
chbR	generalizations	object		0.2		
amiB	generalizations	object		0.2		
ymgC	generalizations	object		0.2		
yfcC	generalizations	object		0.2		
yedF	generalizations	object		0.2		
lpcA	generalizations	object		0.2		
mioC	generalizations	object		0.2		
fadJ	generalizations	object		0.2		
yaiT	generalizations	object		0.2		
relA	generalizations	object		0.2		
fliD	generalizations	object		0.2		
kdsB	generalizations	object		0.2		
atpC	generalizations	object		0.2		
mobB	generalizations	object		0.2		
yddH	generalizations	object		0.2		
ndh	generalizations	object		0.2		
dicC	generalizations	object		0.2		
tilS	generalizations	object		0.2		
dcd	generalizations	object		0.2		
rpsI	generalizations	object		0.2		
yjiP	generalizations	object		0.2		
yfcP	generalizations	object		0.2		
tdcD	generalizations	object		0.2		
gcvH	generalizations	object		0.2		
yqjC	generalizations	object		0.2		
ahpC	generalizations	object		0.2		
ycbJ	generalizations	object		0.2		
ykgM	generalizations	object		0.2		
pykA	generalizations	object		0.2		
cld	generalizations	object		0.2		
yeeR	generalizations	object		0.2		
lpd	generalizations	object		0.2		
yajD	generalizations	object		0.2		
thiL	generalizations	object		0.2		
rhaA	generalizations	object		0.2		
msrA	generalizations	object		0.2		
yccW	generalizations	object		0.2		
coaA	generalizations	object		0.2		
yjbS	generalizations	object		0.2		
rfaP	generalizations	object		0.2		
ydhC	generalizations	object		0.2		
dnaQ	generalizations	object		0.2		
yfbP	generalizations	object		0.2		
cstA	generalizations	object		0.2		
yehB	generalizations	object		0.2		
kdsC	generalizations	object		0.2		
yaiE	generalizations	object		0.2		
yncJ	generalizations	object		0.2		
tyrS	generalizations	object		0.2		
sgcR	generalizations	object		0.2		
fimE	generalizations	object		0.2		
ygeW	generalizations	object		0.2		
yehU	generalizations	object		0.2		
sucD	generalizations	object		0.2		
yihF	generalizations	object		0.2		
hycH	generalizations	object		0.2		
yjiX	generalizations	object		0.2		
acrA	generalizations	object		0.2		
rdgC	generalizations	object		0.2		
rlmG	generalizations	object		0.2		
cydC	generalizations	object		0.2		
arcA	generalizations	object		0.2		
yehA	generalizations	object		0.2		
atoD	generalizations	object		0.2		
ybdB	generalizations	object		0.2		
tehB	generalizations	object		0.2		
flgK	generalizations	object		0.2		
exbD	generalizations	object		0.2		
pinE	generalizations	object		0.2		
rluE	generalizations	object		0.2		
insI-3	generalizations	object		0.2		
yfdZ	generalizations	object		0.2		
pspE	generalizations	object		0.2		
ligB	generalizations	object		0.2		
yfcM	generalizations	object		0.2		
ydbD	generalizations	object		0.2		
ykiA	generalizations	object		0.2		
frr	generalizations	object		0.2		
ribC	generalizations	object		0.2		
glgP	generalizations	object		0.2		
fadA	generalizations	object		0.2		
serS	generalizations	object		0.2		
yneJ	generalizations	object		0.2		
thiM	generalizations	object		0.2		
fucP	generalizations	object		0.2		
wzxC	generalizations	object		0.2		
ygjR	generalizations	object		0.2		
tqsA	generalizations	object		0.2		
glnD	generalizations	object		0.2		
yidA	generalizations	object		0.2		
rpmJ	generalizations	object		0.2		
ybiJ	generalizations	object		0.2		
nudL	generalizations	object		0.2		
actP	generalizations	object		0.2		
yzgL	generalizations	object		0.2		
rbsB	generalizations	object		0.2		
recG	generalizations	object		0.2		
uspE	generalizations	object		0.2		
ybiI	generalizations	object		0.2		
metI	generalizations	object		0.2		
ygiH	generalizations	object		0.2		
evgA	generalizations	object		0.2		
yaiZ	generalizations	object		0.2		
zur	generalizations	object		0.2		
yjjM	generalizations	object		0.2		
malS	generalizations	object		0.2		
acpH	generalizations	object		0.2		
hofM	generalizations	object		0.2		
ygdQ	generalizations	object		0.2		
ybfB	generalizations	object		0.2		
yebR	generalizations	object		0.2		
pgaC	generalizations	object		0.2		
yghO	generalizations	object		0.2		
crp	generalizations	object		0.2		
ygeA	generalizations	object		0.2		
ykgD	generalizations	object		0.2		
surE	generalizations	object		0.2		
ygfY	generalizations	object		0.2		
entB	generalizations	object		0.2		
gspA	generalizations	object		0.2		
yfcO	generalizations	object		0.2		
rplS	generalizations	object		0.2		
agaD	generalizations	object		0.2		
yiiR	generalizations	object		0.2		
glmU	generalizations	object		0.2		
cydD	generalizations	object		0.2		
yeeU	generalizations	object		0.2		
ybjK	generalizations	object		0.2		
gfcE	generalizations	object		0.2		
yegK	generalizations	object		0.2		
lptB	generalizations	object		0.2		
gntP	generalizations	object		0.2		
alkA	generalizations	object		0.2		
guaB	generalizations	object		0.2		
mdtP	generalizations	object		0.2		
rpsK	generalizations	object		0.2		
ycjZ	generalizations	object		0.2		
puuA	generalizations	object		0.2		
gudX	generalizations	object		0.2		
uidR	generalizations	object		0.2		
gsiB	generalizations	object		0.2		
deoB	generalizations	object		0.2		
flhA	generalizations	object		0.2		
mukF	generalizations	object		0.2		
rffE	generalizations	object		0.2		
nuoE	generalizations	object		0.2		
ygbI	generalizations	object		0.2		
yfjX	generalizations	object		0.2		
ntrC	generalizations	object		0.2		
yedL	generalizations	object		0.2		
hybD	generalizations	object		0.2		
lpxM	generalizations	object		0.2		
ybcN	generalizations	object		0.2		
yncL	generalizations	object		0.2		
pstB	generalizations	object		0.2		
yfiL	generalizations	object		0.2		
ybaM	generalizations	object		0.2		
yqaE	generalizations	object		0.2		
ssuD	generalizations	object		0.2		
torI	generalizations	object		0.2		
melB	generalizations	object		0.2		
yffQ	generalizations	object		0.2		
yjiW	generalizations	object		0.2		
tnaB	generalizations	object		0.2		
mgsA	generalizations	object		0.2		
aroA	generalizations	object		0.2		
cusF	generalizations	object		0.2		
ydjI	generalizations	object		0.2		
pepT	generalizations	object		0.2		
yggU	generalizations	object		0.2		
frmB	generalizations	object		0.2		
rcnA	generalizations	object		0.2		
fliT	generalizations	object		0.2		
yagX	generalizations	object		0.2		
yijE	generalizations	object		0.2		
tus	generalizations	object		0.2		
fmt	generalizations	object		0.2		
yrbD	generalizations	object		0.2		
lafU	generalizations	object		0.2		
yjhI	generalizations	object		0.2		
leuD	generalizations	object		0.2		
yhdY	generalizations	object		0.2		
tisA	generalizations	object		0.2		
ycaI	generalizations	object		0.2		
sgrR	generalizations	object		0.2		
yobF	generalizations	object		0.2		
ybbP	generalizations	object		0.2		
insH-5	generalizations	object		0.2		
cysM	generalizations	object		0.2		
ldrB	generalizations	object		0.2		
pgaB	generalizations	object		0.2		
arpB	generalizations	object		0.2		
ycbG	generalizations	object		0.2		
pheL	generalizations	object		0.2		
bioA	generalizations	object		0.2		
uvrA	generalizations	object		0.2		
metF	generalizations	object		0.2		
malQ	generalizations	object		0.2		
dipZ	generalizations	object		0.2		
tdcA	generalizations	object		0.2		
insC-1	generalizations	object		0.2		
yihS	generalizations	object		0.2		
yjiD	generalizations	object		0.2		
yjiY	generalizations	object		0.2		
ascG	generalizations	object		0.2		
insD-1	generalizations	object		0.2		
holE	generalizations	object		0.2		
leuC	generalizations	object		0.2		
glnG	generalizations	object		0.2		
rplY	generalizations	object		0.2		
ygbT	generalizations	object		0.2		
yjgA	generalizations	object		0.2		
yjcC	generalizations	object		0.2		
argI	generalizations	object		0.2		
ydaN	generalizations	object		0.2		
mraY	generalizations	object		0.2		
hemY	generalizations	object		0.2		
rumA	generalizations	object		0.2		
yieK	generalizations	object		0.2		
fecE	generalizations	object		0.2		
nadA	generalizations	object		0.2		
mcrB	generalizations	object		0.2		
rimK	generalizations	object		0.2		
fur	generalizations	object		0.2		
yfiF	generalizations	object		0.2		
argC	generalizations	object		0.2		
rnd	generalizations	object		0.2		
cadA	generalizations	object		0.2		
yghA	generalizations	object		0.2		
yjbM	generalizations	object		0.2		
azoR	generalizations	object		0.2		
gadC	generalizations	object		0.2		
lpxK	generalizations	object		0.2		
yaiW	generalizations	object		0.2		
dgoR	generalizations	object		0.2		
ychG	generalizations	object		0.2		
amiC	generalizations	object		0.2		
trkG	generalizations	object		0.2		
mdtK	generalizations	object		0.2		
cysQ	generalizations	object		0.2		
asmA	generalizations	object		0.2		
aqpZ	generalizations	object		0.2		
yecJ	generalizations	object		0.2		
secD	generalizations	object		0.2		
ygjH	generalizations	object		0.2		
dsbC	generalizations	object		0.2		
yhjB	generalizations	object		0.2		
cobB	generalizations	object		0.2		
ytfN	generalizations	object		0.2		
ychS	generalizations	object		0.2		
sgrS	generalizations	object		0.2		
dnaN	generalizations	object		0.2		
yifE	generalizations	object		0.2		
hspQ	generalizations	object		0.2		
malX	generalizations	object		0.2		
bax	generalizations	object		0.2		
yihM	generalizations	object		0.2		
dnaT	generalizations	object		0.2		
yohO	generalizations	object		0.2		
ugpB	generalizations	object		0.2		
dmsD	generalizations	object		0.2		
yhfY	generalizations	object		0.2		
yggX	generalizations	object		0.2		
menB	generalizations	object		0.2		
ftsX	generalizations	object		0.2		
tdcC	generalizations	object		0.2		
yegL	generalizations	object		0.2		
ttdR	generalizations	object		0.2		
bcsA	generalizations	object		0.2		
yagG	generalizations	object		0.2		
yjfO	generalizations	object		0.2		
ubiC	generalizations	object		0.2		
ymdB	generalizations	object		0.2		
mdtC	generalizations	object		0.2		
rraB	generalizations	object		0.2		
yffB	generalizations	object		0.2		
yegP	generalizations	object		0.2		
ybfD	generalizations	object		0.2		
ygdL	generalizations	object		0.2		
yeiN	generalizations	object		0.2		
pyrF	generalizations	object		0.2		
ytfK	generalizations	object		0.2		
yghT	generalizations	object		0.2		
shiA	generalizations	object		0.2		
ycjD	generalizations	object		0.2		
yphE	generalizations	object		0.2		
cof	generalizations	object		0.2		
yjgJ	generalizations	object		0.2		
ftsZ	generalizations	object		0.2		
yehI	generalizations	object		0.2		
paaD	generalizations	object		0.2		
yhbC	generalizations	object		0.2		
yjhU	generalizations	object		0.2		
ftsN	generalizations	object		0.2		
ydfJ	generalizations	object		0.2		
apaG	generalizations	object		0.2		
pepQ	generalizations	object		0.2		
yiaM	generalizations	object		0.2		
yfdP	generalizations	object		0.2		
yqjE	generalizations	object		0.2		
insL-1	generalizations	object		0.2		
qseC	generalizations	object		0.2		
paaJ	generalizations	object		0.2		
mdaB	generalizations	object		0.2		
dsdC	generalizations	object		0.2		
rutC	generalizations	object		0.2		
gmr	generalizations	object		0.2		
dfp	generalizations	object		0.2		
yehE	generalizations	object		0.2		
ecnB	generalizations	object		0.2		
puuB	generalizations	object		0.2		
insK	generalizations	object		0.2		
yrbG	generalizations	object		0.2		
rzpR	generalizations	object		0.2		
fdhD	generalizations	object		0.2		
hcaR	generalizations	object		0.2		
yidD	generalizations	object		0.2		
ybaV	generalizations	object		0.2		
frdD	generalizations	object		0.2		
proS	generalizations	object		0.2		
ydfD	generalizations	object		0.2		
rcnR	generalizations	object		0.2		
glpQ	generalizations	object		0.2		
tktA	generalizations	object		0.2		
yeeJ	generalizations	object		0.2		
yheL	generalizations	object		0.2		
insG	generalizations	object		0.2		
aspA	generalizations	object		0.2		
yhjQ	generalizations	object		0.2		
ydcZ	generalizations	object		0.2		
yhbY	generalizations	object		0.2		
ypdJ	generalizations	object		0.2		
yobA	generalizations	object		0.2		
yehR	generalizations	object		0.2		
ivy	generalizations	object		0.2		
ykgC	generalizations	object		0.2		
tam	generalizations	object		0.2		
ypdF	generalizations	object		0.2		
dsbA	generalizations	object		0.2		
hemL	generalizations	object		0.2		
yfeY	generalizations	object		0.2		
eutR	generalizations	object		0.2		
ydhS	generalizations	object		0.2		
paaC	generalizations	object		0.2		
thrS	generalizations	object		0.2		
mhpF	generalizations	object		0.2		
idi	generalizations	object		0.2		
lsrD	generalizations	object		0.2		
flgE	generalizations	object		0.2		
ydjY	generalizations	object		0.2		
insH-8	generalizations	object		0.2		
ydfH	generalizations	object		0.2		
cdaR	generalizations	object		0.2		
galR	generalizations	object		0.2		
hycC	generalizations	object		0.2		
ybbD	generalizations	object		0.2		
hcaF	generalizations	object		0.2		
insA-7	generalizations	object		0.2		
fliC	generalizations	object		0.2		
glpK	generalizations	object		0.2		
hslR	generalizations	object		0.2		
gshA	generalizations	object		0.2		
yedP	generalizations	object		0.2		
yjcS	generalizations	object		0.2		
yegU	generalizations	object		0.2		
dxs	generalizations	object		0.2		
secG	generalizations	object		0.2		
